Symbol,Last Price,Change,P Change,Previous Close,Open,Day High,Day Low,Volume,Time,Date,52W High,52W Low,Market Cap (Cr),P/E Ratio,EPS,Sector,VWAP,Deliverable Volume,Deliverable %
SBILIFE,2484.59,-18.16,-0.73,2502.75,2516.98,2516.98,2484.59,2315169,2025-04-23 13:08:00,2025-04-23,2880.38,1920.26,169449.19,31.3,79.38,Financial Services,2489.15,1812252,71.88
M&M,3110.2,4.46,0.14,3105.74,3079.4,3110.2,3079.4,1728118,2025-04-23 13:07:00,2025-04-23,3550.96,2367.3,92683.9,25.39,122.5,Auto,3123.41,1060006,42.84
CIPLA,2431.91,-28.59,-1.16,2460.5,2437.67,2462.35,2431.91,582614,2025-04-23 13:07:00,2025-04-23,2876.96,1917.98,95087.66,21.14,115.04,Banking,2427.7,233897,49.8
INFY,1465.74,2.28,0.16,1463.46,1460.42,1465.74,1455.43,2728106,2025-04-23 13:05:00,2025-04-23,1704.36,1136.24,70209.02,32.7,44.82,IT,1471.14,2103704,43.79
BAJAJFINSV,1674.38,-18.3,-1.08,1692.68,1682.58,1693.79,1672.97,428767,2025-04-23 13:04:00,2025-04-23,1980.36,1320.24,120052.97,18.44,90.8,Financial Services,1677.33,331404,64.93
NESTLEIND,2857.74,14.43,0.51,2843.31,2857.34,2857.74,2829.26,1478430,2025-04-23 13:04:00,2025-04-23,3300.91,2200.61,78873.61,17.12,166.92,Infrastructure,2860.24,608849,49.25
POWERGRID,1714.79,-6.69,-0.39,1721.48,1735.39,1735.39,1714.79,1510706,2025-04-23 13:03:00,2025-04-23,2003.86,1335.9,63447.07,12.51,137.07,Power,1710.37,615173,50.07
ASIANPAINT,3184.5,-5.19,-0.16,3189.69,3201.61,3201.61,3163.32,1452680,2025-04-23 13:00:00,2025-04-23,3780.78,2520.52,118463.42,51.65,61.66,Paints,3192.18,930427,42.25
ONGC,3553.88,-3.91,-0.11,3557.79,3527.08,3553.88,3527.08,959662,2025-04-23 13:00:00,2025-04-23,4194.2,2796.14,110881.08,20.39,174.3,Oil & Gas,3554.74,650367,68.52
ADANIPORTS,3010.66,-4.8,-0.16,3015.46,3003.53,3025.25,3003.53,2296756,2025-04-23 12:58:00,2025-04-23,3519.0,2346.0,196897.05,12.66,237.81,Infrastructure,3001.14,1780849,56.53
HDFCLIFE,1920.62,-3.33,-0.17,1923.95,1933.87,1933.87,1915.22,801763,2025-04-23 12:58:00,2025-04-23,2231.45,1487.63,67221.73,13.98,137.38,Infrastructure,1917.98,476556,49.78
M&M,3096.68,-9.06,-0.29,3105.74,3079.4,3100.97,3079.4,1003666,2025-04-23 12:57:00,2025-04-23,3550.96,2367.3,113957.65,21.3,145.38,Auto,3093.82,531408,50.14
NESTLEIND,2839.71,-3.6,-0.13,2843.31,2857.34,2857.34,2829.26,1113637,2025-04-23 12:57:00,2025-04-23,3300.91,2200.61,164703.37,24.62,115.34,Infrastructure,2829.99,807789,58.86
TCS,3344.89,-4.2,-0.13,3349.09,3359.06,3359.06,3323.57,2171274,2025-04-23 12:56:00,2025-04-23,4020.24,2680.16,123091.91,32.85,101.82,IT,3355.1,1434665,59.1
M&M,3094.52,-11.22,-0.36,3105.74,3079.4,3100.97,3079.4,1997830,2025-04-23 12:56:00,2025-04-23,3550.96,2367.3,120686.37,28.93,106.97,Auto,3099.84,1548210,59.04
UPL,2921.21,-22.85,-0.78,2944.06,2911.77,2948.63,2910.6,645369,2025-04-23 12:56:00,2025-04-23,3451.15,2300.77,192799.62,45.27,64.53,FMCG,2918.12,323199,40.81
CIPLA,2462.35,1.85,0.08,2460.5,2437.67,2462.35,2437.67,2307229,2025-04-23 12:55:00,2025-04-23,2876.96,1917.98,188123.38,21.15,116.42,Banking,2451.95,1117453,79.69
ADANIPORTS,3014.54,-0.92,-0.03,3015.46,3003.53,3025.25,3003.53,1857811,2025-04-23 12:54:00,2025-04-23,3519.0,2346.0,208304.93,23.46,128.5,Infrastructure,3009.53,1132088,71.45
ULTRACEMCO,5001.96,-8.8,-0.18,5010.76,4959.86,5001.96,4959.86,764633,2025-04-23 12:51:00,2025-04-23,5900.29,3933.53,149558.74,28.22,177.25,Cement,5006.97,580559,51.74
TATACONSUM,4627.41,-12.95,-0.28,4640.36,4664.85,4664.85,4604.39,402734,2025-04-23 12:51:00,2025-04-23,5522.58,3681.72,224429.4,10.61,436.14,Oil & Gas,4637.85,185978,50.51
TATACONSUM,4627.41,-12.95,-0.28,4640.36,4664.85,4664.85,4604.39,1444504,2025-04-23 12:51:00,2025-04-23,5522.58,3681.72,223041.18,10.86,426.1,Oil & Gas,4644.25,763943,56.34
HEROMOTOCO,2488.88,-14.22,-0.57,2503.1,2520.27,2520.27,2488.88,429903,2025-04-23 12:51:00,2025-04-23,2893.06,1928.7,82382.01,32.63,76.28,Financial Services,2497.71,312162,42.45
NESTLEIND,2844.67,1.36,0.05,2843.31,2857.34,2857.34,2829.26,1471047,2025-04-23 12:50:00,2025-04-23,3300.91,2200.61,168119.71,27.19,104.62,Infrastructure,2855.94,941317,78.06
JSWSTEEL,908.87,-3.46,-0.38,912.33,910.72,914.36,904.64,1044572,2025-04-23 12:48:00,2025-04-23,1086.4,724.26,36536.43,14.33,63.42,Metal,908.89,462262,71.65
TATASTEEL,1058.56,1.4,0.13,1057.16,1062.46,1062.46,1057.54,1979276,2025-04-23 12:48:00,2025-04-23,1238.78,825.86,48905.31,15.1,70.1,Metal,1059.11,1164669,79.01
ADANIPORTS,3009.63,-5.83,-0.19,3015.46,3003.53,3025.25,3003.53,1225035,2025-04-23 12:48:00,2025-04-23,3519.0,2346.0,228430.65,12.78,235.5,Infrastructure,3009.4,555953,61.1
HINDALCO,4785.43,-27.94,-0.58,4813.37,4817.93,4817.93,4770.95,1295706,2025-04-23 12:48:00,2025-04-23,5710.67,3807.11,302917.91,23.63,202.52,IT,4779.5,519624,52.67
TITAN,3293.0,-22.35,-0.67,3315.35,3279.4,3304.9,3279.4,2449999,2025-04-23 12:47:00,2025-04-23,3900.72,2600.48,165967.04,38.2,86.2,Consumer Durables,3293.56,1635448,67.53
TECHM,2696.1,-0.53,-0.02,2696.63,2713.71,2713.71,2678.89,1351970,2025-04-23 12:47:00,2025-04-23,3111.12,2074.08,84657.65,20.88,129.12,Infrastructure,2709.28,935927,74.11
HDFCLIFE,1920.56,-3.39,-0.18,1923.95,1933.87,1933.87,1915.22,1088966,2025-04-23 12:47:00,2025-04-23,2231.45,1487.63,136935.76,24.13,79.59,Infrastructure,1915.92,724354,41.73
SBIN,769.32,-1.68,-0.22,771.0,774.63,774.63,767.16,988389,2025-04-23 12:46:00,2025-04-23,888.96,592.64,24310.4,17.14,44.88,Banking,771.31,765408,64.05
HINDALCO,4782.87,-30.5,-0.63,4813.37,4817.93,4817.93,4770.95,597395,2025-04-23 12:46:00,2025-04-23,5710.67,3807.11,188923.32,32.82,145.73,IT,4765.8,282006,48.15
HEROMOTOCO,2502.84,-0.26,-0.01,2503.1,2520.27,2520.27,2491.49,1476930,2025-04-23 12:46:00,2025-04-23,2893.06,1928.7,152923.49,18.44,135.73,Financial Services,2500.21,781420,57.15
MARUTI,10749.96,12.96,0.12,10737.0,10682.68,10754.68,10682.68,848118,2025-04-23 12:45:00,2025-04-23,12420.9,8280.6,383773.71,27.38,392.62,Auto,10794.02,588187,50.26
LT,2995.98,-23.11,-0.77,3019.09,3006.65,3038.57,2995.98,670594,2025-04-23 12:43:00,2025-04-23,3576.48,2384.32,200431.3,21.73,137.87,Construction,2983.03,386236,44.26
TATACONSUM,4622.92,-17.44,-0.38,4640.36,4664.85,4664.85,4604.39,585074,2025-04-23 12:43:00,2025-04-23,5522.58,3681.72,120658.25,18.77,246.29,Oil & Gas,4625.37,314888,66.19
HINDALCO,4773.65,-39.72,-0.83,4813.37,4817.93,4817.93,4770.95,1721935,2025-04-23 12:42:00,2025-04-23,5710.67,3807.11,195242.34,29.05,164.33,IT,4790.39,1114415,67.03
ASIANPAINT,3163.32,-26.37,-0.83,3189.69,3201.61,3201.61,3163.32,960173,2025-04-23 12:41:00,2025-04-23,3780.78,2520.52,217003.95,76.46,41.37,Paints,3176.53,755231,73.93
WIPRO,463.7,-1.9,-0.41,465.6,469.03,469.03,463.18,1253633,2025-04-23 12:41:00,2025-04-23,540.18,360.12,36261.63,27.21,17.04,IT,463.36,755585,74.59
EICHERMOT,4888.57,-16.04,-0.33,4904.61,4904.12,4904.12,4862.28,1783996,2025-04-23 12:40:00,2025-04-23,5729.11,3819.41,223407.82,12.31,397.12,Oil & Gas,4865.77,1074595,76.56
MARUTI,10729.03,-7.97,-0.07,10737.0,10682.68,10754.68,10682.68,1686712,2025-04-23 12:39:00,2025-04-23,12420.9,8280.6,293975.37,18.26,587.57,Auto,10729.8,1115610,68.51
EICHERMOT,4888.47,-16.14,-0.33,4904.61,4904.12,4904.12,4862.28,796717,2025-04-23 12:39:00,2025-04-23,5729.11,3819.41,193583.58,10.81,452.22,Oil & Gas,4873.76,562892,62.15
BAJAJ-AUTO,1123.89,-3.05,-0.27,1126.94,1116.29,1130.52,1116.29,1620208,2025-04-23 12:39:00,2025-04-23,1320.2,880.14,79234.15,15.7,71.59,Oil & Gas,1126.31,842055,63.65
BAJAJ-AUTO,1123.63,-3.31,-0.29,1126.94,1116.29,1130.52,1116.29,1537386,2025-04-23 12:38:00,2025-04-23,1320.2,880.14,82474.1,17.05,65.9,Oil & Gas,1126.48,918418,59.84
BHARTIARTL,980.69,-2.94,-0.3,983.63,980.04,982.86,977.25,664824,2025-04-23 12:37:00,2025-04-23,1176.18,784.12,27655.44,23.09,42.47,Telecom,983.5,426630,51.7
BHARTIARTL,981.31,-2.32,-0.24,983.63,980.04,982.86,977.25,1529823,2025-04-23 12:36:00,2025-04-23,1176.18,784.12,26200.87,24.84,39.51,Telecom,980.67,1145267,68.23
TCS,3346.09,-3.0,-0.09,3349.09,3359.06,3359.06,3323.57,1998361,2025-04-23 12:35:00,2025-04-23,4020.24,2680.16,123805.23,30.15,110.98,IT,3353.73,864490,76.01
BAJFINANCE,7127.53,-1.76,-0.02,7129.29,7150.53,7150.53,7082.12,1687725,2025-04-23 12:35:00,2025-04-23,8461.08,5640.72,148252.52,34.45,206.89,Financial Services,7131.33,1163527,69.55
LT,3009.53,-9.56,-0.32,3019.09,3006.65,3038.57,3001.06,989654,2025-04-23 12:35:00,2025-04-23,3576.48,2384.32,234442.6,21.61,139.27,Construction,3008.99,658207,50.58
ONGC,3545.73,-12.06,-0.34,3557.79,3527.08,3545.73,3527.08,1960248,2025-04-23 12:35:00,2025-04-23,4194.2,2796.14,175158.88,10.05,352.81,Oil & Gas,3530.32,1410515,79.73
COALINDIA,1864.77,-2.63,-0.14,1867.4,1857.36,1866.32,1857.36,975041,2025-04-23 12:35:00,2025-04-23,2161.19,1440.79,79252.8,14.41,129.41,Power,1861.36,690257,45.93
BAJFINANCE,7132.13,2.84,0.04,7129.29,7150.53,7150.53,7082.12,685838,2025-04-23 12:33:00,2025-04-23,8461.08,5640.72,163325.83,31.39,227.21,Financial Services,7106.77,280585,40.6
HINDALCO,4784.88,-28.49,-0.59,4813.37,4817.93,4817.93,4770.95,958414,2025-04-23 12:33:00,2025-04-23,5710.67,3807.11,240679.23,25.63,186.69,IT,4787.89,536170,52.17
ITC,424.59,-0.93,-0.22,425.52,423.68,426.85,423.6,1231846,2025-04-23 12:32:00,2025-04-23,504.3,336.2,32566.24,61.68,6.88,FMCG,425.34,805687,46.66
HCLTECH,1220.67,5.69,0.47,1214.98,1224.23,1224.23,1214.14,1590813,2025-04-23 12:32:00,2025-04-23,1416.54,944.36,56395.17,31.91,38.25,IT,1219.76,711064,49.17
TITAN,3304.9,-10.45,-0.32,3315.35,3279.4,3304.9,3279.4,1445406,2025-04-23 12:32:00,2025-04-23,3900.72,2600.48,119637.52,47.49,69.59,Consumer Durables,3294.15,787417,50.47
HCLTECH,1218.35,3.37,0.28,1214.98,1224.23,1224.23,1214.14,2409845,2025-04-23 12:31:00,2025-04-23,1416.54,944.36,92594.4,22.47,54.22,IT,1223.81,1813109,55.21
ICICIBANK,839.48,-0.31,-0.04,839.79,841.95,842.24,831.1,2248507,2025-04-23 12:30:00,2025-04-23,1020.48,680.32,59435.41,15.37,54.62,Banking,839.45,941337,62.65
BRITANNIA,1468.82,2.58,0.18,1466.24,1464.06,1468.82,1461.26,1823817,2025-04-23 12:30:00,2025-04-23,1712.21,1141.47,59193.58,22.96,63.97,Auto,1475.9,735334,72.19
MARUTI,10737.84,0.84,0.01,10737.0,10682.68,10754.68,10682.68,1553717,2025-04-23 12:29:00,2025-04-23,12420.9,8280.6,524006.48,27.13,395.79,Auto,10783.33,982156,68.61
COALINDIA,1861.44,-5.96,-0.32,1867.4,1857.36,1866.32,1857.36,921788,2025-04-23 12:29:00,2025-04-23,2161.19,1440.79,119504.3,13.01,143.08,Power,1866.21,533521,63.23
COALINDIA,1861.44,-5.96,-0.32,1867.4,1857.36,1866.32,1857.36,1311052,2025-04-23 12:29:00,2025-04-23,2161.19,1440.79,38904.05,11.65,159.78,Power,1861.81,996217,73.97
TATACONSUM,4643.95,3.59,0.08,4640.36,4664.85,4664.85,4604.39,463083,2025-04-23 12:29:00,2025-04-23,5522.58,3681.72,290247.17,18.53,250.62,Oil & Gas,4640.99,328196,42.0
RELIANCE,2522.3,-4.02,-0.16,2526.32,2514.34,2522.3,2503.13,3092388,2025-04-23 12:28:00,2025-04-23,2940.9,1960.6,171516.25,16.36,154.17,Oil & Gas,2519.32,1246686,75.87
CIPLA,2444.81,-15.69,-0.64,2460.5,2437.67,2444.81,2437.67,2530867,2025-04-23 12:27:00,2025-04-23,2876.96,1917.98,184093.91,18.18,134.48,Banking,2447.44,1162254,71.34
BHARTIARTL,977.75,-5.88,-0.6,983.63,980.04,982.86,977.25,995099,2025-04-23 12:26:00,2025-04-23,1176.18,784.12,20532.83,13.28,73.63,Telecom,974.69,691227,46.92
TATAMOTORS,3245.58,0.53,0.02,3245.05,3212.91,3250.8,3212.91,1101650,2025-04-23 12:26:00,2025-04-23,3771.08,2514.06,191164.61,20.64,157.25,Auto,3252.74,879932,54.62
GRASIM,2257.0,-11.02,-0.49,2268.02,2281.93,2281.93,2257.0,722756,2025-04-23 12:26:00,2025-04-23,2672.63,1781.75,173563.37,26.27,85.92,IT,2262.43,441699,66.73
WIPRO,463.73,-1.87,-0.4,465.6,469.03,469.03,463.18,1724798,2025-04-23 12:25:00,2025-04-23,540.18,360.12,10480.27,27.32,16.97,IT,461.56,1030478,55.85
LT,3004.84,-14.25,-0.47,3019.09,3006.65,3038.57,3001.06,909687,2025-04-23 12:24:00,2025-04-23,3576.48,2384.32,108775.11,26.81,112.08,Construction,3000.43,649649,75.98
APOLLOHOSP,2976.43,0.5,0.02,2975.93,2952.31,2986.7,2952.31,781376,2025-04-23 12:24:00,2025-04-23,3432.05,2288.03,149119.08,11.67,255.05,Power,2965.76,332264,64.97
NTPC,4368.19,-7.01,-0.16,4375.2,4416.87,4416.87,4344.17,464240,2025-04-23 12:22:00,2025-04-23,5136.35,3424.23,326303.91,12.35,353.7,Power,4369.56,358746,59.56
TECHM,2688.91,-7.72,-0.29,2696.63,2713.71,2713.71,2678.89,2541798,2025-04-23 12:22:00,2025-04-23,3111.12,2074.08,61576.04,19.12,140.63,Infrastructure,2677.86,1089587,54.29
EICHERMOT,4884.85,-19.76,-0.4,4904.61,4904.12,4904.12,4862.28,439882,2025-04-23 12:22:00,2025-04-23,5729.11,3819.41,291625.38,21.68,225.32,Oil & Gas,4879.35,275291,58.29
HDFCLIFE,1929.64,5.69,0.3,1923.95,1933.87,1933.87,1915.22,2563423,2025-04-23 12:22:00,2025-04-23,2231.45,1487.63,71010.72,18.53,104.14,Infrastructure,1923.75,1035937,66.68
SUNPHARMA,1390.16,5.85,0.42,1384.31,1391.83,1391.83,1381.94,683635,2025-04-23 12:21:00,2025-04-23,1585.02,1056.68,45180.34,35.77,38.86,Pharma,1394.79,476010,55.3
BAJAJ-AUTO,1126.03,-0.91,-0.08,1126.94,1116.29,1130.52,1116.29,1686628,2025-04-23 12:21:00,2025-04-23,1320.2,880.14,74768.12,20.94,53.77,Oil & Gas,1124.54,945956,73.12
EICHERMOT,4877.72,-26.89,-0.55,4904.61,4904.12,4904.12,4862.28,578500,2025-04-23 12:20:00,2025-04-23,5729.11,3819.41,382413.07,19.93,244.74,Oil & Gas,4870.69,334357,79.46
MARUTI,10744.65,7.65,0.07,10737.0,10682.68,10754.68,10682.68,790472,2025-04-23 12:19:00,2025-04-23,12420.9,8280.6,645753.23,28.55,376.34,Auto,10724.19,379652,69.73
SUNPHARMA,1386.4,2.09,0.15,1384.31,1391.83,1391.83,1381.94,929732,2025-04-23 12:19:00,2025-04-23,1585.02,1056.68,67240.55,28.88,48.01,Pharma,1386.73,616248,76.63
NESTLEIND,2833.0,-10.31,-0.36,2843.31,2857.34,2857.34,2829.26,1512277,2025-04-23 12:19:00,2025-04-23,3300.91,2200.61,136550.77,23.94,118.34,Infrastructure,2839.79,1154339,49.37
MARUTI,10748.97,11.97,0.11,10737.0,10682.68,10754.68,10682.68,2376251,2025-04-23 12:18:00,2025-04-23,12420.9,8280.6,485853.58,26.33,408.24,Auto,10704.91,1817489,42.02
NESTLEIND,2844.09,0.78,0.03,2843.31,2857.34,2857.34,2829.26,1460885,2025-04-23 12:18:00,2025-04-23,3300.91,2200.61,110919.43,24.17,117.67,Infrastructure,2832.4,831130,40.15
AXISBANK,1061.98,-5.57,-0.52,1067.55,1058.12,1068.45,1056.19,2173406,2025-04-23 12:15:00,2025-04-23,1260.36,840.24,33452.41,18.09,58.71,Banking,1059.37,1272993,69.48
M&M,3093.78,-11.96,-0.38,3105.74,3079.4,3100.97,3079.4,1542183,2025-04-23 12:14:00,2025-04-23,3550.96,2367.3,98382.36,25.9,119.45,Auto,3100.02,722899,56.5
NESTLEIND,2845.77,2.46,0.09,2843.31,2857.34,2857.34,2829.26,871849,2025-04-23 12:14:00,2025-04-23,3300.91,2200.61,176437.72,17.98,158.27,Infrastructure,2849.02,451480,40.79
SBILIFE,2513.49,10.74,0.43,2502.75,2516.98,2516.98,2496.75,1390762,2025-04-23 12:13:00,2025-04-23,2880.38,1920.26,123412.23,29.79,84.37,Financial Services,2502.45,941650,73.05
HINDALCO,4770.95,-42.42,-0.88,4813.37,4817.93,4817.93,4770.95,1383425,2025-04-23 12:12:00,2025-04-23,5710.67,3807.11,268127.23,22.75,209.71,IT,4783.34,1012141,59.87
LT,3015.25,-3.84,-0.13,3019.09,3006.65,3038.57,3001.06,848972,2025-04-23 12:11:00,2025-04-23,3576.48,2384.32,144430.27,18.54,162.63,Construction,3006.9,576845,70.76
TECHM,2690.65,-5.98,-0.22,2696.63,2713.71,2713.71,2678.89,870546,2025-04-23 12:11:00,2025-04-23,3111.12,2074.08,83141.23,24.86,108.23,Infrastructure,2686.02,634657,52.73
ADANIENT,2323.05,-19.34,-0.83,2342.39,2334.93,2345.57,2323.05,677928,2025-04-23 12:10:00,2025-04-23,2805.8,1870.54,89902.06,25.65,90.57,Infrastructure,2314.02,374042,71.39
HDFCLIFE,1923.05,-0.9,-0.05,1923.95,1933.87,1933.87,1915.22,1559839,2025-04-23 12:09:00,2025-04-23,2231.45,1487.63,93075.61,27.04,71.12,Infrastructure,1914.75,939763,42.46
BPCL,4819.16,0.35,0.01,4818.81,4789.35,4819.16,4789.35,1024021,2025-04-23 12:08:00,2025-04-23,5508.67,3672.45,358545.67,19.1,252.31,Oil & Gas,4798.21,569097,69.7
BHARTIARTL,980.08,-3.55,-0.36,983.63,980.04,982.86,977.25,1490680,2025-04-23 12:07:00,2025-04-23,1176.18,784.12,41555.27,13.08,74.93,Telecom,977.62,645322,42.43
ITC,423.6,-1.92,-0.45,425.52,423.68,426.85,423.6,1210631,2025-04-23 12:06:00,2025-04-23,504.3,336.2,28169.57,41.05,10.32,FMCG,422.0,905701,63.23
NESTLEIND,2841.54,-1.77,-0.06,2843.31,2857.34,2857.34,2829.26,985845,2025-04-23 12:05:00,2025-04-23,3300.91,2200.61,176175.49,14.38,197.6,Infrastructure,2844.38,516684,53.64
TCS,3353.21,4.12,0.12,3349.09,3359.06,3359.06,3323.57,2202493,2025-04-23 12:03:00,2025-04-23,4020.24,2680.16,128427.87,23.4,143.3,IT,3349.67,1340046,67.12
ICICIBANK,839.19,-0.6,-0.07,839.79,841.95,842.24,831.1,2006812,2025-04-23 12:03:00,2025-04-23,1020.48,680.32,58659.25,18.22,46.06,Banking,837.58,1570854,64.39
BAJAJFINSV,1684.12,-8.56,-0.51,1692.68,1682.58,1693.79,1672.97,1973761,2025-04-23 12:03:00,2025-04-23,1980.36,1320.24,54397.21,31.09,54.17,Financial Services,1689.22,1128993,56.53
DRREDDY,1209.35,-3.07,-0.25,1212.42,1204.55,1212.34,1204.55,2253679,2025-04-23 12:03:00,2025-04-23,1421.57,947.71,72440.06,15.72,76.93,Metal,1203.4,1546984,45.62
NTPC,4344.17,-31.03,-0.71,4375.2,4416.87,4416.87,4344.17,2464683,2025-04-23 12:02:00,2025-04-23,5136.35,3424.23,182020.52,13.06,332.63,Power,4338.68,1219024,40.61
GRASIM,2259.23,-8.79,-0.39,2268.02,2281.93,2281.93,2258.0,2009528,2025-04-23 12:02:00,2025-04-23,2672.63,1781.75,73650.89,28.66,78.83,IT,2270.11,1537125,66.04
HDFCLIFE,1922.69,-1.26,-0.07,1923.95,1933.87,1933.87,1915.22,2194573,2025-04-23 12:00:00,2025-04-23,2231.45,1487.63,92481.48,20.73,92.75,Infrastructure,1922.39,946203,70.78
HDFCBANK,1600.24,-7.93,-0.49,1608.17,1602.21,1604.04,1600.24,3695462,2025-04-23 11:58:00,2025-04-23,1896.6,1264.4,86893.16,15.15,105.63,Banking,1596.89,1808126,41.32
BAJAJ-AUTO,1122.42,-4.52,-0.4,1126.94,1116.29,1130.52,1116.29,1286574,2025-04-23 11:58:00,2025-04-23,1320.2,880.14,24244.17,18.96,59.2,Oil & Gas,1125.64,723451,73.23
BHARTIARTL,977.25,-6.38,-0.65,983.63,980.04,982.86,977.25,599954,2025-04-23 11:56:00,2025-04-23,1176.18,784.12,39578.46,20.95,46.65,Telecom,981.04,382861,74.01
HCLTECH,1217.31,2.33,0.19,1214.98,1224.23,1224.23,1214.14,1989811,2025-04-23 11:56:00,2025-04-23,1416.54,944.36,31284.96,21.92,55.53,IT,1211.91,1304318,58.36
DRREDDY,1208.86,-3.56,-0.29,1212.42,1204.55,1212.34,1204.55,648005,2025-04-23 11:56:00,2025-04-23,1421.57,947.71,63828.05,10.44,115.79,Metal,1208.38,467957,79.56
COALINDIA,1861.2,-6.2,-0.33,1867.4,1857.36,1866.32,1857.36,607502,2025-04-23 11:56:00,2025-04-23,2161.19,1440.79,110183.02,10.21,182.29,Power,1856.17,428048,65.03
HDFCLIFE,1929.32,5.37,0.28,1923.95,1933.87,1933.87,1915.22,1223362,2025-04-23 11:55:00,2025-04-23,2231.45,1487.63,83346.77,22.63,85.26,Infrastructure,1934.61,895573,45.57
LT,3020.24,1.15,0.04,3019.09,3006.65,3038.57,3001.06,805760,2025-04-23 11:54:00,2025-04-23,3576.48,2384.32,166113.33,19.92,151.62,Construction,3012.91,434658,56.38
ONGC,3537.28,-20.51,-0.58,3557.79,3527.08,3543.12,3527.08,2510762,2025-04-23 11:54:00,2025-04-23,4194.2,2796.14,164837.27,11.2,315.83,Oil & Gas,3523.64,1354760,44.65
TATASTEEL,1057.54,0.38,0.04,1057.16,1062.46,1062.46,1057.54,865782,2025-04-23 11:54:00,2025-04-23,1238.78,825.86,77306.4,10.41,101.59,Metal,1056.18,497256,49.67
SBILIFE,2506.16,3.41,0.14,2502.75,2516.98,2516.98,2496.75,1307913,2025-04-23 11:54:00,2025-04-23,2880.38,1920.26,146359.64,23.28,107.65,Financial Services,2508.26,651354,48.51
SBILIFE,2506.16,3.41,0.14,2502.75,2516.98,2516.98,2496.75,920044,2025-04-23 11:54:00,2025-04-23,2880.38,1920.26,137838.7,20.17,124.25,Financial Services,2516.53,472153,42.18
POWERGRID,1722.41,0.93,0.05,1721.48,1735.39,1735.39,1721.27,1209892,2025-04-23 11:53:00,2025-04-23,2003.86,1335.9,94043.48,10.11,170.37,Power,1721.48,757774,44.81
DRREDDY,1211.95,-0.47,-0.04,1212.42,1204.55,1212.34,1204.55,1948666,2025-04-23 11:53:00,2025-04-23,1421.57,947.71,58779.57,10.75,112.74,Metal,1213.43,980844,51.12
COALINDIA,1863.97,-3.43,-0.18,1867.4,1857.36,1866.32,1857.36,1640167,2025-04-23 11:53:00,2025-04-23,2161.19,1440.79,54055.21,9.66,192.96,Power,1862.35,1248817,72.56
HINDUNILVR,2612.49,1.46,0.06,2611.03,2605.67,2614.42,2604.63,858266,2025-04-23 11:52:00,2025-04-23,3048.9,2032.6,83861.06,64.85,40.29,FMCG,2605.03,364917,53.21
NESTLEIND,2841.53,-1.78,-0.06,2843.31,2857.34,2857.34,2829.26,1559466,2025-04-23 11:51:00,2025-04-23,3300.91,2200.61,183847.03,13.89,204.57,Infrastructure,2831.25,1008408,64.68
ONGC,3538.25,-19.54,-0.55,3557.79,3527.08,3543.12,3527.08,1413807,2025-04-23 11:50:00,2025-04-23,4194.2,2796.14,72887.88,17.41,203.23,Oil & Gas,3539.76,650462,78.71
WIPRO,464.93,-0.67,-0.14,465.6,469.03,469.03,463.18,753362,2025-04-23 11:49:00,2025-04-23,540.18,360.12,12088.21,22.21,20.93,IT,462.67,318389,42.83
ICICIBANK,837.44,-2.35,-0.28,839.79,841.95,842.24,831.1,3569702,2025-04-23 11:48:00,2025-04-23,1020.48,680.32,56443.76,22.81,36.71,Banking,836.17,1963069,66.89
HINDUNILVR,2611.96,0.93,0.04,2611.03,2605.67,2614.42,2604.63,1284635,2025-04-23 11:48:00,2025-04-23,3048.9,2032.6,159068.42,56.38,46.33,FMCG,2613.65,897699,70.38
TATASTEEL,1058.83,1.67,0.16,1057.16,1062.46,1062.46,1057.76,407253,2025-04-23 11:47:00,2025-04-23,1238.78,825.86,58235.71,17.92,59.09,Metal,1061.29,247823,71.73
NESTLEIND,2843.9,0.59,0.02,2843.31,2857.34,2857.34,2829.26,1856391,2025-04-23 11:47:00,2025-04-23,3300.91,2200.61,115462.26,17.58,161.77,Infrastructure,2846.83,1026742,79.43
UPL,2928.22,-15.84,-0.54,2944.06,2911.77,2948.63,2910.6,2292115,2025-04-23 11:47:00,2025-04-23,3451.15,2300.77,183599.36,52.77,55.49,FMCG,2926.03,971812,57.06
WIPRO,464.15,-1.45,-0.31,465.6,469.03,469.03,463.18,728727,2025-04-23 11:45:00,2025-04-23,540.18,360.12,24275.15,25.78,18.0,IT,463.94,492916,72.61
BAJAJ-AUTO,1130.52,3.58,0.32,1126.94,1116.29,1130.52,1116.29,776430,2025-04-23 11:45:00,2025-04-23,1320.2,880.14,33463.54,12.09,93.51,Oil & Gas,1125.4,355166,73.31
LT,3016.01,-3.08,-0.1,3019.09,3006.65,3038.57,3001.06,1835647,2025-04-23 11:44:00,2025-04-23,3576.48,2384.32,69066.62,25.44,118.55,Construction,3008.43,1016740,58.89
TATACONSUM,4604.39,-35.97,-0.78,4640.36,4664.85,4664.85,4604.39,839346,2025-04-23 11:44:00,2025-04-23,5522.58,3681.72,147800.81,12.58,366.01,Oil & Gas,4585.05,476706,74.71
NTPC,4345.73,-29.47,-0.67,4375.2,4416.87,4416.87,4345.73,1626044,2025-04-23 11:43:00,2025-04-23,5136.35,3424.23,96040.73,10.09,430.7,Power,4337.53,862841,63.77
